,ts_code,symbol,name,area,industry,list_date
3545,601595.SH,601595,上海电影,上海,影视音像,20160817
3546,601598.SH,601598,中国外运,北京,仓储物流,20190118
3547,601599.SH,601599,浙文影业,浙江,纺织,20110527
3548,601600.SH,601600,中国铝业,北京,铝,20070430
3549,601601.SH,601601,中国太保,上海,保险,20071225
3550,601606.SH,601606,长城军工,安徽,专用机械,20180806
3551,601607.SH,601607,上海医药,上海,医药商业,19940324
3552,601608.SH,601608,中信重工,河南,专用机械,20120706
3553,601609.SH,601609,金田股份,浙江,铜,20200422
3554,601611.SH,601611,中国核建,上海,建筑工程,20160606
3555,601615.SH,601615,明阳智能,广东,电气设备,20190123
3556,601616.SH,601616,广电电气,上海,电气设备,20110201
3557,601618.SH,601618,中国中冶,北京,建筑工程,20090921
3558,601619.SH,601619,嘉泽新能,宁夏,新型电力,20170720
3559,601628.SH,601628,中国人寿,北京,保险,20070109
3560,601633.SH,601633,长城汽车,河北,汽车整车,20110928
3561,601636.SH,601636,旗滨集团,湖南,玻璃,20110812
3562,601658.SH,601658,邮储银行,北京,银行,20191210
3563,601665.SH,601665,齐鲁银行,山东,银行,20210618
3564,601666.SH,601666,平煤股份,河南,煤炭开采,20061123
3565,601668.SH,601668,中国建筑,北京,建筑工程,20090729
3566,601669.SH,601669,中国电建,北京,建筑工程,20111018
3567,601677.SH,601677,明泰铝业,河南,铝,20110919
3568,601678.SH,601678,滨化股份,山东,化工原料,20100223
3569,601686.SH,601686,友发集团,天津,钢加工,20201204
3570,601688.SH,601688,华泰证券,江苏,证券,20100226
3571,601689.SH,601689,拓普集团,浙江,汽车配件,20150319
3572,601696.SH,601696,中银证券,上海,证券,20200226
3573,601698.SH,601698,中国卫通,北京,电信运营,20190628
3574,601699.SH,601699,潞安环能,山西,煤炭开采,20060922
3575,601700.SH,601700,风范股份,江苏,电气设备,20110118
3576,601702.SH,601702,华峰铝业,上海,铝,20200907
3577,601717.SH,601717,郑煤机,河南,汽车配件,20100803
3578,601718.SH,601718,际华集团,北京,服饰,20100816
3579,601727.SH,601727,上海电气,上海,电气设备,20081205
3580,601728.SH,601728,中国电信,北京,电信运营,20210820
3581,601766.SH,601766,中国中车,北京,运输设备,20080818
3582,601777.SH,601777,力帆科技,重庆,摩托车,20101125
3583,601778.SH,601778,晶科科技,江西,新型电力,20200519
3584,601788.SH,601788,光大证券,上海,证券,20090818
3585,601789.SH,601789,宁波建工,浙江,建筑工程,20110816
3586,601798.SH,601798,蓝科高新,甘肃,化工机械,20110622
3587,601799.SH,601799,星宇股份,江苏,汽车配件,20110201
3588,601800.SH,601800,中国交建,北京,建筑工程,20120309
3589,601801.SH,601801,皖新传媒,安徽,出版业,20100118
3590,601808.SH,601808,中海油服,天津,石油开采,20070928
3591,601811.SH,601811,新华文轩,四川,出版业,20160808
3592,601816.SH,601816,京沪高铁,北京,铁路,20200116
3593,601818.SH,601818,光大银行,北京,银行,20100818
3594,601825.SH,601825,沪农商行,上海,银行,20210819
3595,601827.SH,601827,三峰环境,重庆,环境保护,20200605
3596,601828.SH,601828,美凯龙,上海,其他商业,20180117
3597,601838.SH,601838,成都银行,四川,银行,20180131
3598,601857.SH,601857,中国石油,北京,石油开采,20071105
3599,601858.SH,601858,中国科传,北京,出版业,20170118
3600,601860.SH,601860,紫金银行,江苏,银行,20190103
3601,601865.SH,601865,福莱特,浙江,玻璃,20190215
3602,601866.SH,601866,中远海发,上海,水运,20071212
3603,601868.SH,601868,中国能建,北京,建筑工程,20210928
3604,601869.SH,601869,长飞光纤,湖北,通信设备,20180720
3605,601872.SH,601872,招商轮船,上海,水运,20061201
3606,601877.SH,601877,正泰电器,浙江,电气设备,20100121
3607,601878.SH,601878,浙商证券,浙江,证券,20170626
3608,601880.SH,601880,辽港股份,辽宁,港口,20101206
3609,601881.SH,601881,中国银河,北京,证券,20170123
3610,601882.SH,601882,海天精工,浙江,机床制造,20161107
3611,601886.SH,601886,江河集团,北京,装修装饰,20110818
3612,601888.SH,601888,中国中免,北京,旅游服务,20091015
3613,601890.SH,601890,亚星锚链,江苏,船舶,20101228
3614,601898.SH,601898,中煤能源,北京,煤炭开采,20080201
3615,601899.SH,601899,紫金矿业,福建,铜,20080425
3616,601900.SH,601900,南方传媒,广东,出版业,20160215
3617,601901.SH,601901,方正证券,湖南,证券,20110810
3618,601908.SH,601908,京运通,北京,新型电力,20110908
3619,601916.SH,601916,浙商银行,浙江,银行,20191126
3620,601918.SH,601918,新集能源,安徽,煤炭开采,20071219
3621,601919.SH,601919,中远海控,天津,水运,20070626
3622,601921.SH,601921,浙版传媒,浙江,出版业,20210723
3623,601928.SH,601928,凤凰传媒,江苏,出版业,20111130
3624,601929.SH,601929,吉视传媒,吉林,影视音像,20120223
3625,601933.SH,601933,永辉超市,福建,超市连锁,20101215
3626,601939.SH,601939,建设银行,北京,银行,20070925
3627,601949.SH,601949,中国出版,北京,出版业,20170821
3628,601952.SH,601952,苏垦农发,江苏,种植业,20170515
3629,601956.SH,601956,东贝集团,湖北,家用电器,20201225
3630,601958.SH,601958,金钼股份,陕西,小金属,20080417
3631,601963.SH,601963,重庆银行,重庆,银行,20210205
3632,601965.SH,601965,中国汽研,重庆,汽车服务,20120611
3633,601966.SH,601966,玲珑轮胎,山东,汽车配件,20160706
3634,601968.SH,601968,宝钢包装,上海,广告包装,20150611
3635,601969.SH,601969,海南矿业,海南,普钢,20141209
3636,601975.SH,601975,招商南油,江苏,水运,20190108
3637,601985.SH,601985,中国核电,北京,新型电力,20150610
3638,601988.SH,601988,中国银行,北京,银行,20060705
3639,601989.SH,601989,中国重工,北京,船舶,20091216
3640,601990.SH,601990,南京证券,江苏,证券,20180613
3641,601991.SH,601991,大唐发电,北京,火力发电,20061220
3642,601992.SH,601992,金隅集团,北京,水泥,20110301
3643,601995.SH,601995,中金公司,北京,证券,20201102
3644,601996.SH,601996,丰林集团,广西,家居用品,20110929
3645,601997.SH,601997,贵阳银行,贵州,银行,20160816
3646,601998.SH,601998,中信银行,北京,银行,20070427
3647,601999.SH,601999,出版传媒,辽宁,出版业,20071221
3648,603000.SH,603000,人民网,北京,互联网,20120427
3649,603001.SH,603001,奥康国际,浙江,服饰,20120426
3650,603002.SH,603002,宏昌电子,广东,化工原料,20120518
3651,603003.SH,603003,龙宇燃油,上海,石油贸易,20120817
3652,603005.SH,603005,晶方科技,江苏,半导体,20140210
3653,603006.SH,603006,联明股份,上海,汽车配件,20140630
3654,603007.SH,603007,ST花王,江苏,建筑工程,20160826
3655,603008.SH,603008,喜临门,浙江,家居用品,20120717
3656,603009.SH,603009,北特科技,上海,汽车配件,20140718
3657,603010.SH,603010,万盛股份,浙江,化工原料,20141010
3658,603011.SH,603011,合锻智能,安徽,机床制造,20141107
3659,603012.SH,603012,创力集团,上海,专用机械,20150320
3660,603013.SH,603013,亚普股份,江苏,汽车配件,20180509
3661,603015.SH,603015,弘讯科技,浙江,电气设备,20150303
3662,603016.SH,603016,新宏泰,江苏,电气设备,20160701
3663,603017.SH,603017,中衡设计,江苏,建筑工程,20141231
3664,603018.SH,603018,华设集团,江苏,建筑工程,20141013
3665,603019.SH,603019,中科曙光,天津,IT设备,20141106
3666,603020.SH,603020,爱普股份,上海,食品,20150325
3667,603021.SH,603021,山东华鹏,山东,家居用品,20150423
3668,603022.SH,603022,新通联,上海,广告包装,20150518
3669,603023.SH,603023,威帝股份,黑龙江,汽车配件,20150527
3670,603025.SH,603025,大豪科技,北京,纺织机械,20150422
3671,603026.SH,603026,石大胜华,山东,化工原料,20150529
3672,603027.SH,603027,千禾味业,四川,食品,20160307
3673,603028.SH,603028,赛福天,江苏,钢加工,20160331
3674,603029.SH,603029,天鹅股份,山东,农用机械,20160427
3675,603030.SH,603030,全筑股份,上海,装修装饰,20150320
3676,603031.SH,603031,安孚科技,安徽,百货,20160822
3677,603032.SH,603032,德新交运,新疆,专用机械,20170105
3678,603033.SH,603033,三维股份,浙江,橡胶,20161207
3679,603035.SH,603035,常熟汽饰,江苏,汽车配件,20170105
3680,603036.SH,603036,如通股份,江苏,专用机械,20161209
3681,603037.SH,603037,凯众股份,上海,汽车配件,20170120
3682,603038.SH,603038,华立股份,广东,装修装饰,20170116
3683,603039.SH,603039,ST泛微,上海,软件服务,20170113
3684,603040.SH,603040,新坐标,浙江,汽车配件,20170209
3685,603041.SH,603041,美思德,江苏,化工原料,20170330
3686,603042.SH,603042,华脉科技,江苏,通信设备,20170602
3687,603043.SH,603043,广州酒家,广东,食品,20170627
3688,603045.SH,603045,福达合金,浙江,电气设备,20180517
3689,603048.SH,603048,浙江黎明,浙江,汽车配件,20211116
3690,603050.SH,603050,科林电气,河北,电气设备,20170414
3691,603051.SH,603051,鹿山新材,广东,塑料,20220325
3692,603053.SH,603053,成都燃气,四川,供气供热,20191217
3693,603055.SH,603055,台华新材,浙江,纺织,20170921
3694,603056.SH,603056,德邦股份,上海,仓储物流,20180116
3695,603058.SH,603058,永吉股份,贵州,广告包装,20161223
3696,603059.SH,603059,倍加洁,江苏,日用化工,20180302
3697,603060.SH,603060,国检集团,北京,建筑工程,20161109
3698,603063.SH,603063,禾望电气,深圳,电气设备,20170728
3699,603066.SH,603066,音飞储存,江苏,仓储物流,20150611
3700,603067.SH,603067,振华股份,湖北,化工原料,20160913
3701,603068.SH,603068,博通集成,上海,半导体,20190415
3702,603069.SH,603069,海汽集团,海南,公路,20160712
3703,603070.SH,603070,万控智造,浙江,电气设备,20220310
3704,603071.SH,603071,物产环能,浙江,批发业,20211216
3705,603076.SH,603076,乐惠国际,浙江,专用机械,20171113
3706,603077.SH,603077,和邦生物,四川,化工原料,20120731
3707,603078.SH,603078,江化微,江苏,半导体,20170410
3708,603079.SH,603079,圣达生物,浙江,食品,20170823
3709,603080.SH,603080,新疆火炬,新疆,供气供热,20180103
3710,603081.SH,603081,大丰实业,浙江,专用机械,20170420
3711,603083.SH,603083,剑桥科技,上海,通信设备,20171110
3712,603085.SH,603085,天成自控,浙江,汽车配件,20150630
3713,603086.SH,603086,先达股份,山东,农药化肥,20170511
3714,603087.SH,603087,甘李药业,北京,生物制药,20200629
3715,603088.SH,603088,宁波精达,浙江,专用机械,20141111
3716,603089.SH,603089,正裕工业,浙江,汽车配件,20170126
3717,603090.SH,603090,宏盛股份,江苏,专用机械,20160831
3718,603093.SH,603093,南华期货,浙江,多元金融,20190830
3719,603095.SH,603095,越剑智能,浙江,纺织机械,20200415
3720,603096.SH,603096,新经典,天津,出版业,20170425
3721,603097.SH,603097,江苏华辰,江苏,电气设备,20220512
3722,603098.SH,603098,森特股份,北京,装修装饰,20161216
3723,603099.SH,603099,长白山,吉林,旅游景点,20140822
3724,603100.SH,603100,川仪股份,重庆,电器仪表,20140805
3725,603101.SH,603101,汇嘉时代,新疆,百货,20160506
3726,603102.SH,603102,百合股份,山东,医疗保健,20220125
3727,603103.SH,603103,横店影视,浙江,影视音像,20171012
3728,603105.SH,603105,芯能科技,浙江,电气设备,20180709
3729,603106.SH,603106,恒银科技,天津,IT设备,20170920
3730,603108.SH,603108,润达医疗,上海,医药商业,20150527
3731,603109.SH,603109,神驰机电,重庆,电气设备,20191231
3732,603110.SH,603110,东方材料,安徽,染料涂料,20171013
3733,603111.SH,603111,康尼机电,江苏,运输设备,20140801
3734,603112.SH,603112,华翔股份,山西,机械基件,20200917
3735,603113.SH,603113,金能科技,山东,焦炭加工,20170511
3736,603115.SH,603115,海星股份,江苏,铝,20190809
3737,603116.SH,603116,红蜻蜓,浙江,服饰,20150629
3738,603117.SH,603117,ST万林,江苏,仓储物流,20150629
3739,603118.SH,603118,共进股份,深圳,通信设备,20150225
3740,603121.SH,603121,华培动力,上海,汽车配件,20190111
3741,603122.SH,603122,合富中国,上海,医药商业,20220216
3742,603123.SH,603123,翠微股份,北京,百货,20120503
3743,603126.SH,603126,中材节能,天津,环境保护,20140731
3744,603127.SH,603127,昭衍新药,北京,医疗保健,20170825
3745,603128.SH,603128,华贸物流,上海,仓储物流,20120529
3746,603129.SH,603129,春风动力,浙江,摩托车,20170818
3747,603131.SH,603131,上海沪工,上海,专用机械,20160607
3748,603132.SH,603132,金徽股份,甘肃,铅锌,20220222
3749,603133.SH,603133,碳元科技,江苏,元器件,20170320
3750,603136.SH,603136,天目湖,江苏,旅游景点,20170927
3751,603138.SH,603138,海量数据,北京,软件服务,20170306
3752,603139.SH,603139,康惠制药,陕西,中成药,20170421
3753,603150.SH,603150,万朗磁塑,安徽,塑料,20220124
3754,603155.SH,603155,新亚强,江苏,化工原料,20200901
3755,603156.SH,603156,养元饮品,河北,软饮料,20180212
3756,603158.SH,603158,腾龙股份,江苏,汽车配件,20150320
3757,603159.SH,603159,上海亚虹,上海,专用机械,20160812
3758,603160.SH,603160,汇顶科技,深圳,元器件,20161017
3759,603161.SH,603161,科华控股,江苏,汽车配件,20180105
3760,603165.SH,603165,荣晟环保,浙江,造纸,20170117
3761,603166.SH,603166,福达股份,广西,汽车配件,20141127
3762,603167.SH,603167,渤海轮渡,山东,水运,20120906
3763,603168.SH,603168,莎普爱思,浙江,化学制药,20140702
3764,603169.SH,603169,兰石重装,甘肃,专用机械,20141009
3765,603170.SH,603170,宝立食品,上海,食品,20220715
3766,603171.SH,603171,税友股份,浙江,软件服务,20210630
3767,603176.SH,603176,汇通集团,河北,建筑工程,20211231
3768,603177.SH,603177,德创环保,浙江,环境保护,20170207
3769,603178.SH,603178,圣龙股份,浙江,汽车配件,20170328
3770,603179.SH,603179,新泉股份,江苏,汽车配件,20170317
3771,603180.SH,603180,金牌厨柜,福建,家居用品,20170512
3772,603181.SH,603181,皇马科技,浙江,化工原料,20170824
3773,603183.SH,603183,建研院,江苏,建筑工程,20170905
3774,603185.SH,603185,上机数控,江苏,电气设备,20181228
3775,603186.SH,603186,华正新材,浙江,元器件,20170103
3776,603187.SH,603187,海容冷链,山东,机械基件,20181129
3777,603188.SH,603188,亚邦股份,江苏,染料涂料,20140909
3778,603189.SH,603189,网达软件,上海,软件服务,20160914
3779,603191.SH,603191,望变电气,重庆,电气设备,20220428
3780,603192.SH,603192,汇得科技,上海,化工原料,20180828
3781,603195.SH,603195,公牛集团,浙江,家用电器,20200206
3782,603196.SH,603196,日播时尚,上海,服饰,20170531
3783,603197.SH,603197,保隆科技,上海,汽车配件,20170519
3784,603198.SH,603198,迎驾贡酒,安徽,白酒,20150528
3785,603199.SH,603199,九华旅游,安徽,旅游景点,20150326
3786,603200.SH,603200,上海洗霸,上海,环境保护,20170601
3787,603203.SH,603203,快克股份,江苏,专用机械,20161108
3788,603206.SH,603206,嘉环科技,江苏,软件服务,20220506
3789,603208.SH,603208,江山欧派,浙江,家居用品,20170210
3790,603209.SH,603209,兴通股份,福建,水运,20220324
3791,603212.SH,603212,赛伍技术,江苏,塑料,20200430
3792,603213.SH,603213,镇洋发展,浙江,化工原料,20211111
3793,603214.SH,603214,爱婴室,上海,百货,20180330
3794,603215.SH,603215,比依股份,浙江,家用电器,20220218
3795,603216.SH,603216,梦天家居,浙江,家居用品,20211215
3796,603217.SH,603217,元利科技,山东,化工原料,20190620
3797,603218.SH,603218,日月股份,浙江,电气设备,20161228
3798,603219.SH,603219,富佳股份,浙江,家用电器,20211122
3799,603220.SH,603220,中贝通信,湖北,通信设备,20181115
3800,603221.SH,603221,爱丽家居,江苏,家居用品,20200323
3801,603222.SH,603222,济民医疗,浙江,医疗保健,20150217
3802,603223.SH,603223,恒通股份,山东,仓储物流,20150630
3803,603225.SH,603225,新凤鸣,浙江,化纤,20170418
3804,603226.SH,603226,菲林格尔,上海,家居用品,20170615
3805,603227.SH,603227,雪峰科技,新疆,化工原料,20150515
3806,603228.SH,603228,景旺电子,深圳,元器件,20170106
3807,603229.SH,603229,奥翔药业,浙江,化学制药,20170509
3808,603230.SH,603230,内蒙新华,内蒙,出版业,20211224
3809,603232.SH,603232,格尔软件,上海,软件服务,20170421
3810,603233.SH,603233,大参林,广东,医药商业,20170731
3811,603235.SH,603235,天新药业,江西,化学制药,20220712
3812,603236.SH,603236,移远通信,上海,通信设备,20190716
3813,603238.SH,603238,诺邦股份,浙江,纺织,20170222
3814,603239.SH,603239,浙江仙通,浙江,汽车配件,20161230
3815,603256.SH,603256,宏和科技,上海,玻璃,20190719
3816,603258.SH,603258,电魂网络,浙江,互联网,20161026
3817,603259.SH,603259,药明康德,江苏,化学制药,20180508
3818,603260.SH,603260,合盛硅业,浙江,化工原料,20171030
3819,603261.SH,603261,立航科技,四川,航空,20220315
3820,603266.SH,603266,天龙股份,浙江,汽车配件,20170110
3821,603267.SH,603267,鸿远电子,北京,元器件,20190515
3822,603268.SH,603268,松发股份,广东,陶瓷,20150319
3823,603269.SH,603269,海鸥股份,江苏,机械基件,20170517
3824,603272.SH,603272,联翔股份,浙江,家居用品,20220520
3825,603277.SH,603277,银都股份,浙江,专用机械,20170911
3826,603278.SH,603278,大业股份,山东,钢加工,20171113
3827,603279.SH,603279,景津装备,山东,环境保护,20190729
3828,603283.SH,603283,赛腾股份,江苏,专用机械,20171225
3829,603286.SH,603286,日盈电子,江苏,汽车配件,20170627
3830,603288.SH,603288,海天味业,广东,食品,20140211
3831,603289.SH,603289,泰瑞机器,浙江,专用机械,20171031
3832,603290.SH,603290,斯达半导,浙江,半导体,20200204
3833,603297.SH,603297,永新光学,浙江,元器件,20180910
3834,603298.SH,603298,杭叉集团,浙江,专用机械,20161227
3835,603299.SH,603299,苏盐井神,江苏,食品,20151231
3836,603300.SH,603300,华铁应急,浙江,多元金融,20150529
3837,603301.SH,603301,振德医疗,浙江,医疗保健,20180412
3838,603303.SH,603303,得邦照明,浙江,家用电器,20170330
3839,603305.SH,603305,旭升股份,浙江,汽车配件,20170710
3840,603306.SH,603306,华懋科技,福建,汽车配件,20140926
3841,603308.SH,603308,应流股份,安徽,专用机械,20140122
3842,603309.SH,603309,维力医疗,广东,医疗保健,20150302
3843,603311.SH,603311,金海高科,浙江,家用电器,20150518
3844,603313.SH,603313,梦百合,江苏,家居用品,20161013
3845,603315.SH,603315,福鞍股份,辽宁,机械基件,20150424
3846,603316.SH,603316,诚邦股份,浙江,建筑工程,20170619
3847,603317.SH,603317,天味食品,四川,食品,20190416
3848,603318.SH,603318,水发燃气,辽宁,供气供热,20150424
3849,603319.SH,603319,湘油泵,湖南,汽车配件,20161130
3850,603320.SH,603320,迪贝电气,浙江,机械基件,20170502
3851,603321.SH,603321,梅轮电梯,浙江,运输设备,20170915
3852,603322.SH,603322,超讯通信,广东,通信设备,20160728
3853,603323.SH,603323,苏农银行,江苏,银行,20161129
3854,603324.SH,603324,盛剑环境,上海,环境保护,20210407
3855,603326.SH,603326,我乐家居,江苏,家居用品,20170616
3856,603327.SH,603327,福蓉科技,四川,元器件,20190523
3857,603328.SH,603328,依顿电子,广东,元器件,20140701
3858,603329.SH,603329,上海雅仕,上海,仓储物流,20171229
3859,603330.SH,603330,上海天洋,上海,塑料,20170213
3860,603331.SH,603331,百达精工,浙江,专用机械,20170705
3861,603332.SH,603332,苏州龙杰,江苏,化纤,20190117
3862,603333.SH,603333,尚纬股份,四川,电气设备,20120507
3863,603335.SH,603335,迪生力,广东,汽车配件,20170620
3864,603336.SH,603336,宏辉果蔬,广东,农业综合,20161124
3865,603337.SH,603337,杰克股份,浙江,纺织机械,20170119
3866,603338.SH,603338,浙江鼎力,浙江,专用机械,20150325
3867,603339.SH,603339,四方科技,江苏,专用机械,20160519
3868,603345.SH,603345,安井食品,福建,食品,20170222
3869,603348.SH,603348,文灿股份,广东,汽车配件,20180426
3870,603351.SH,603351,威尔药业,江苏,化学制药,20190130
3871,603353.SH,603353,和顺石油,湖南,石油贸易,20200407
3872,603355.SH,603355,莱克电气,江苏,家用电器,20150513
3873,603356.SH,603356,华菱精工,安徽,运输设备,20180124
3874,603357.SH,603357,设计总院,安徽,建筑工程,20170801
3875,603358.SH,603358,华达科技,江苏,汽车配件,20170125
3876,603359.SH,603359,东珠生态,江苏,环境保护,20170901
3877,603360.SH,603360,百傲化学,辽宁,农药化肥,20170206
3878,603363.SH,603363,傲农生物,福建,饲料,20170926
3879,603365.SH,603365,水星家纺,上海,纺织,20171120
3880,603366.SH,603366,日出东方,江苏,家用电器,20120521
3881,603367.SH,603367,辰欣药业,山东,化学制药,20170929
3882,603368.SH,603368,柳药集团,广西,医药商业,20141204
3883,603369.SH,603369,今世缘,江苏,白酒,20140703
3884,603377.SH,603377,东方时尚,北京,汽车服务,20160205
3885,603378.SH,603378,亚士创能,上海,染料涂料,20170928
3886,603379.SH,603379,三美股份,浙江,化工原料,20190402
3887,603380.SH,603380,易德龙,江苏,元器件,20170622
3888,603383.SH,603383,顶点软件,福建,软件服务,20170522
3889,603385.SH,603385,惠达卫浴,河北,家居用品,20170405
3890,603386.SH,603386,骏亚科技,广东,元器件,20170912
3891,603387.SH,603387,基蛋生物,江苏,医疗保健,20170717
3892,603388.SH,603388,元成股份,浙江,建筑工程,20170324
3893,603389.SH,603389,亚振家居,江苏,家居用品,20161215
3894,603390.SH,603390,通达电气,广东,汽车配件,20191125
3895,603392.SH,603392,万泰生物,北京,医疗保健,20200429
3896,603393.SH,603393,新天然气,新疆,供气供热,20160912
3897,603396.SH,603396,金辰股份,辽宁,专用机械,20171018
3898,603398.SH,603398,沐邦高科,江西,文教休闲,20151209
3899,603399.SH,603399,吉翔股份,辽宁,小金属,20120824
3900,603408.SH,603408,建霖家居,福建,家居用品,20200730
3901,603416.SH,603416,信捷电气,江苏,电器仪表,20161221
3902,603421.SH,603421,鼎信通讯,山东,通信设备,20161011
3903,603429.SH,603429,集友股份,安徽,广告包装,20170124
3904,603439.SH,603439,贵州三力,贵州,中成药,20200428
3905,603444.SH,603444,吉比特,福建,互联网,20170104
3906,603456.SH,603456,九洲药业,浙江,医疗保健,20141010
3907,603458.SH,603458,勘设股份,贵州,建筑工程,20170809
3908,603466.SH,603466,风语筑,上海,文教休闲,20171020
3909,603477.SH,603477,巨星农牧,四川,农业综合,20171218
3910,603486.SH,603486,科沃斯,江苏,家用电器,20180528
3911,603488.SH,603488,展鹏科技,江苏,运输设备,20170516
3912,603489.SH,603489,八方股份,江苏,电气设备,20191111
3913,603496.SH,603496,恒为科技,上海,IT设备,20170607
3914,603499.SH,603499,翔港科技,上海,广告包装,20171016
3915,603500.SH,603500,祥和实业,浙江,运输设备,20170904
3916,603501.SH,603501,韦尔股份,上海,半导体,20170504
3917,603505.SH,603505,金石资源,浙江,化工原料,20170503
3918,603506.SH,603506,南都物业,浙江,房产服务,20180201
3919,603507.SH,603507,振江股份,江苏,电气设备,20171106
3920,603508.SH,603508,思维列控,河南,软件服务,20151224
3921,603511.SH,603511,爱慕股份,北京,服饰,20210531
3922,603515.SH,603515,欧普照明,上海,电气设备,20160819
3923,603516.SH,603516,淳中科技,北京,通信设备,20180202
3924,603517.SH,603517,绝味食品,湖南,食品,20170317
3925,603518.SH,603518,锦泓集团,江苏,服饰,20141203
3926,603519.SH,603519,立霸股份,江苏,家用电器,20150319
3927,603520.SH,603520,司太立,浙江,化学制药,20160309
3928,603527.SH,603527,众源新材,安徽,铜,20170907
3929,603528.SH,603528,多伦科技,江苏,软件服务,20160503
3930,603529.SH,603529,爱玛科技,天津,摩托车,20210615
3931,603530.SH,603530,神马电力,江苏,电气设备,20190805
3932,603533.SH,603533,掌阅科技,北京,互联网,20170921
3933,603535.SH,603535,嘉诚国际,广东,仓储物流,20170808
3934,603536.SH,603536,惠发食品,山东,食品,20170613
3935,603538.SH,603538,美诺华,浙江,化学制药,20170407
3936,603551.SH,603551,奥普家居,浙江,家居用品,20200115
3937,603555.SH,603555,贵人鸟,福建,服饰,20140124
3938,603556.SH,603556,海兴电力,浙江,电器仪表,20161110
3939,603557.SH,603557,ST起步,浙江,服饰,20170818
3940,603558.SH,603558,健盛集团,浙江,纺织,20150127
3941,603559.SH,603559,中通国脉,吉林,通信设备,20161202
3942,603565.SH,603565,中谷物流,上海,仓储物流,20200925
3943,603566.SH,603566,普莱柯,河南,农业综合,20150518
3944,603567.SH,603567,珍宝岛,黑龙江,中成药,20150424
3945,603568.SH,603568,伟明环保,浙江,环境保护,20150528
3946,603569.SH,603569,长久物流,北京,仓储物流,20160810
3947,603577.SH,603577,汇金通,山东,电气设备,20161222
3948,603578.SH,603578,三星新材,浙江,玻璃,20170306
3949,603579.SH,603579,荣泰健康,上海,家用电器,20170111
3950,603580.SH,603580,艾艾精工,上海,化工原料,20170525
3951,603583.SH,603583,捷昌驱动,浙江,电气设备,20180921
3952,603585.SH,603585,苏利股份,江苏,农药化肥,20161214
3953,603586.SH,603586,金麒麟,山东,汽车配件,20170406
3954,603587.SH,603587,地素时尚,上海,服饰,20180622
3955,603588.SH,603588,高能环境,北京,环境保护,20141229
3956,603589.SH,603589,口子窖,安徽,白酒,20150629
3957,603590.SH,603590,康辰药业,北京,生物制药,20180827
3958,603595.SH,603595,东尼电子,浙江,元器件,20170712
3959,603596.SH,603596,伯特利,安徽,汽车配件,20180427
3960,603598.SH,603598,引力传媒,北京,影视音像,20150527
3961,603599.SH,603599,广信股份,安徽,农药化肥,20150513
3962,603600.SH,603600,永艺股份,浙江,家居用品,20150123
3963,603601.SH,603601,再升科技,重庆,玻璃,20150122
3964,603602.SH,603602,纵横通信,浙江,通信设备,20170810
3965,603603.SH,603603,*ST博天,北京,环境保护,20170217
3966,603605.SH,603605,珀莱雅,浙江,日用化工,20171115
3967,603606.SH,603606,东方电缆,浙江,电气设备,20141015
3968,603607.SH,603607,京华激光,浙江,造纸,20171025
3969,603608.SH,603608,天创时尚,广东,服饰,20160218
3970,603609.SH,603609,禾丰股份,辽宁,饲料,20140808
3971,603610.SH,603610,麒盛科技,浙江,家居用品,20191029
3972,603611.SH,603611,诺力股份,浙江,运输设备,20150128
3973,603612.SH,603612,索通发展,山东,矿物制品,20170718
3974,603613.SH,603613,国联股份,北京,互联网,20190730
3975,603615.SH,603615,茶花股份,福建,家居用品,20170213
3976,603616.SH,603616,韩建河山,北京,水泥,20150611
3977,603617.SH,603617,君禾股份,浙江,专用机械,20170703
3978,603618.SH,603618,杭电股份,浙江,电气设备,20150217
3979,603619.SH,603619,中曼石油,上海,石油开采,20171117
3980,603626.SH,603626,科森科技,江苏,元器件,20170209
3981,603628.SH,603628,清源股份,福建,电气设备,20170112
3982,603629.SH,603629,利通电子,江苏,元器件,20181224
3983,603630.SH,603630,拉芳家化,广东,日用化工,20170313
3984,603633.SH,603633,徕木股份,上海,元器件,20161117
3985,603636.SH,603636,南威软件,福建,软件服务,20141230
3986,603637.SH,603637,镇海股份,浙江,建筑工程,20170208
3987,603638.SH,603638,艾迪精密,山东,专用机械,20170120
3988,603639.SH,603639,海利尔,山东,农药化肥,20170112
3989,603648.SH,603648,畅联股份,上海,仓储物流,20170913
3990,603650.SH,603650,彤程新材,上海,化工原料,20180627
3991,603655.SH,603655,朗博科技,江苏,汽车配件,20171229
3992,603656.SH,603656,泰禾智能,安徽,专用机械,20170321
3993,603657.SH,603657,春光科技,浙江,家用电器,20180730
3994,603658.SH,603658,安图生物,河南,医疗保健,20160901
3995,603659.SH,603659,璞泰来,上海,化工原料,20171103
3996,603660.SH,603660,苏州科达,江苏,通信设备,20161201
3997,603661.SH,603661,恒林股份,浙江,家居用品,20171121
3998,603662.SH,603662,柯力传感,浙江,电器仪表,20190806
3999,603663.SH,603663,三祥新材,福建,小金属,20160801
4000,603665.SH,603665,康隆达,浙江,纺织,20170313
4001,603666.SH,603666,亿嘉和,江苏,专用机械,20180612
4002,603667.SH,603667,五洲新春,浙江,机械基件,20161025
4003,603668.SH,603668,天马科技,福建,饲料,20170117
4004,603669.SH,603669,灵康药业,西藏,化学制药,20150528
4005,603676.SH,603676,卫信康,西藏,化学制药,20170721
